ID,Author,Year,Kingdom,Species,correlation.coefficient,sample_size,Method,yi,vi,se
6,Dallas et al.,2017,Animal,Contopus cooperi,0.17,363,ED,0.172,0.003,0.053
6,Dallas et al.,2017,Animal,Contopus cooperi,-0.09,365,GD,-0.090,0.003,0.053
16,Osocrio-Olivera et al,2020,Animal,Contopus cooperi,0.21,766,MD,0.213,0.001,0.036
16,Osocrio-Olivera et al,2020,Animal,Contopus cooperi,0.18,766,ED,0.182,0.001,0.036
6,Dallas et al.,2017,Animal,Contopus pertinax,0.04,56,ED,0.040,0.019,0.137
6,Dallas et al.,2017,Animal,Contopus pertinax,-0.21,56,GD,-0.213,0.019,0.137
6,Dallas et al.,2017,Animal,Contopus sordidulus,0.01,376,ED,0.010,0.003,0.052
6,Dallas et al.,2017,Animal,Contopus sordidulus,-0.04,378,GD,-0.040,0.003,0.052
16,Osocrio-Olivera et al,2020,Animal,Contopus sordidulus,-0.17,717,MD,-0.172,0.001,0.037
16,Osocrio-Olivera et al,2020,Animal,Contopus sordidulus,-0.41,717,ED,-0.436,0.001,0.037
6,Dallas et al.,2017,Animal,Contopus virens,-0.06,675,ED,-0.060,0.001,0.039
6,Dallas et al.,2017,Animal,Contopus virens,-0.02,684,GD,-0.020,0.001,0.038
16,Osocrio-Olivera et al,2020,Animal,Contopus virens,-0.36,1340,MD,-0.377,0.001,0.027
16,Osocrio-Olivera et al,2020,Animal,Contopus virens,-0.19,1340,ED,-0.192,0.001,0.027
6,Dallas et al.,2017,Animal,Coragyps atratus,0.08,494,ED,0.080,0.002,0.045
6,Dallas et al.,2017,Animal,Coragyps atratus,0.04,496,GD,0.040,0.002,0.045
16,Osocrio-Olivera et al,2020,Animal,Coragyps atratus,0.12,552,MD,0.121,0.002,0.043
16,Osocrio-Olivera et al,2020,Animal,Coragyps atratus,-0.13,552,ED,-0.131,0.002,0.043
6,Dallas et al.,2017,Plant,Cornus nuttallii,0.08,297,ED,0.080,0.003,0.058
6,Dallas et al.,2017,Plant,Cornus nuttallii,0,297,GD,0.000,0.003,0.058
6,Dallas et al.,2017,Animal,Corvus brachyrhynchos,0.03,1949,ED,0.030,0.001,0.023
6,Dallas et al.,2017,Animal,Corvus brachyrhynchos,0,1959,GD,0.000,0.001,0.023
16,Osocrio-Olivera et al,2020,Animal,Corvus brachyrhynchos,-0.23,2190,MD,-0.234,0.000,0.021
16,Osocrio-Olivera et al,2020,Animal,Corvus brachyrhynchos,-0.36,2190,ED,-0.377,0.000,0.021
6,Dallas et al.,2017,Animal,Corvus caurinus,-0.14,67,ED,-0.141,0.016,0.125
6,Dallas et al.,2017,Animal,Corvus caurinus,0.08,70,GD,0.080,0.015,0.122
16,Osocrio-Olivera et al,2020,Animal,Corvus caurinus,-0.27,41,MD,-0.277,0.026,0.162
16,Osocrio-Olivera et al,2020,Animal,Corvus caurinus,-0.32,41,ED,-0.332,0.026,0.162
6,Dallas et al.,2017,Animal,Corvus corax,0.07,1073,ED,0.070,0.001,0.031
6,Dallas et al.,2017,Animal,Corvus corax,-0.01,1081,GD,-0.010,0.001,0.030
16,Osocrio-Olivera et al,2020,Animal,Corvus corax,-0.04,1427,MD,-0.040,0.001,0.026
16,Osocrio-Olivera et al,2020,Animal,Corvus corax,0.08,1427,ED,0.080,0.001,0.026
6,Dallas et al.,2017,Animal,Corvus cryptoleucus,-0.05,97,ED,-0.050,0.011,0.103
6,Dallas et al.,2017,Animal,Corvus cryptoleucus,-0.02,97,GD,-0.020,0.011,0.103
16,Osocrio-Olivera et al,2020,Animal,Corvus cryptoleucus,0.03,93,MD,0.030,0.011,0.105
16,Osocrio-Olivera et al,2020,Animal,Corvus cryptoleucus,0.15,93,ED,0.151,0.011,0.105
6,Dallas et al.,2017,Animal,Corvus ossifragus,0.01,283,ED,0.010,0.004,0.060
6,Dallas et al.,2017,Animal,Corvus ossifragus,0.06,286,GD,0.060,0.004,0.059
16,Osocrio-Olivera et al,2020,Animal,Corvus ossifragus,0.1,464,MD,0.100,0.002,0.047
16,Osocrio-Olivera et al,2020,Animal,Corvus ossifragus,0.01,464,ED,0.010,0.002,0.047
6,Dallas et al.,2017,Animal,Corvus sp. (crow sp.),-0.03,45,ED,-0.030,0.024,0.154
6,Dallas et al.,2017,Animal,Corvus sp. (crow sp.),0.03,45,GD,0.030,0.024,0.154
6,Dallas et al.,2017,Animal,Coryphospingus cucullatus,0.3,14,ED,0.310,0.091,0.302
6,Dallas et al.,2017,Animal,Coryphospingus cucullatus,-0.31,14,GD,-0.321,0.091,0.302
6,Dallas et al.,2017,Plant,Cotinus obovatus,0.16,14,ED,0.161,0.091,0.302
6,Dallas et al.,2017,Plant,Cotinus obovatus,-0.21,14,GD,-0.213,0.091,0.302
6,Dallas et al.,2017,Animal,Cottus carolinae,-0.07,87,ED,-0.070,0.012,0.109
6,Dallas et al.,2017,Animal,Cottus carolinae,0.04,87,GD,0.040,0.012,0.109
6,Dallas et al.,2017,Animal,Coturnicops noveboracensis,0.06,21,ED,0.060,0.056,0.236
6,Dallas et al.,2017,Animal,Coturnicops noveboracensis,0.08,21,GD,0.080,0.056,0.236
16,Osocrio-Olivera et al,2020,Animal,Coturnicops noveboracensis,-0.31,37,MD,-0.321,0.029,0.171
16,Osocrio-Olivera et al,2020,Animal,Coturnicops noveboracensis,0.12,37,ED,0.121,0.029,0.171
6,Dallas et al.,2017,Animal,Cranioleuca erythrops,-0.27,15,GD,-0.277,0.083,0.289
6,Dallas et al.,2017,Plant,Crataegus crus-galli,0.13,293,ED,0.131,0.003,0.059
6,Dallas et al.,2017,Plant,Crataegus crus-galli,0.01,293,GD,0.010,0.003,0.059
6,Dallas et al.,2017,Plant,Crataegus mollis,0,223,ED,0.000,0.005,0.067
6,Dallas et al.,2017,Plant,Crataegus mollis,0.03,223,GD,0.030,0.005,0.067
6,Dallas et al.,2017,Animal,Crax rubra,-0.46,16,ED,-0.497,0.077,0.277
6,Dallas et al.,2017,Animal,Crax rubra,-0.26,16,GD,-0.266,0.077,0.277
20,Santini et al.,2018,Animal,Crocuta crocuta,-0.13,34,GD,-0.131,0.032,0.180
20,Santini et al.,2018,Animal,Crocuta crocuta,0.18,34,MD,0.182,0.032,0.180
20,Santini et al.,2018,Animal,Crocuta crocuta,-0.32,34,ED,-0.332,0.032,0.180
6,Dallas et al.,2017,Animal,Crotophaga ani,-0.1,91,ED,-0.100,0.011,0.107
6,Dallas et al.,2017,Animal,Crotophaga ani,0.05,91,GD,0.050,0.011,0.107
6,Dallas et al.,2017,Animal,Crotophaga major,0.14,16,ED,0.141,0.077,0.277
6,Dallas et al.,2017,Animal,Crotophaga major,-0.21,16,GD,-0.213,0.077,0.277
6,Dallas et al.,2017,Animal,Crotophaga sulcirostris,-0.03,111,ED,-0.030,0.009,0.096
6,Dallas et al.,2017,Animal,Crotophaga sulcirostris,-0.05,112,GD,-0.050,0.009,0.096
6,Dallas et al.,2017,Animal,Crypturellus cinnamomeus,0.31,11,ED,0.321,0.125,0.354
6,Dallas et al.,2017,Animal,Crypturellus cinnamomeus,-0.37,11,GD,-0.388,0.125,0.354
6,Dallas et al.,2017,Animal,Crypturellus soui,-0.01,22,ED,-0.010,0.053,0.229
6,Dallas et al.,2017,Animal,Crypturellus soui,0.13,22,GD,0.131,0.053,0.229
20,Santini et al.,2018,Animal,Cuon alpinus,-0.01,36,GD,-0.010,0.030,0.174
20,Santini et al.,2018,Animal,Cuon alpinus,0.19,36,MD,0.192,0.030,0.174
20,Santini et al.,2018,Animal,Cuon alpinus,-0.14,36,ED,-0.141,0.030,0.174
6,Dallas et al.,2017,Animal,Cyanerpes caeruleus,-0.32,17,ED,-0.332,0.071,0.267
6,Dallas et al.,2017,Animal,Cyanerpes caeruleus,-0.27,17,GD,-0.277,0.071,0.267
6,Dallas et al.,2017,Animal,Cyanerpes cyaneus,-0.06,45,ED,-0.060,0.024,0.154
6,Dallas et al.,2017,Animal,Cyanerpes cyaneus,0.21,45,GD,0.213,0.024,0.154
6,Dallas et al.,2017,Animal,Cyanocitta cristata,0.02,1535,ED,0.020,0.001,0.026
6,Dallas et al.,2017,Animal,Cyanocitta cristata,-0.01,1540,GD,-0.010,0.001,0.026
16,Osocrio-Olivera et al,2020,Animal,Cyanocitta cristata,-0.22,1632,MD,-0.224,0.001,0.025
16,Osocrio-Olivera et al,2020,Animal,Cyanocitta cristata,-0.08,1632,ED,-0.080,0.001,0.025
6,Dallas et al.,2017,Animal,Cyanocitta stelleri,0,473,ED,0.000,0.002,0.046
6,Dallas et al.,2017,Animal,Cyanocitta stelleri,0.02,473,GD,0.020,0.002,0.046
16,Osocrio-Olivera et al,2020,Animal,Cyanocitta stelleri,0.11,359,MD,0.110,0.003,0.053
16,Osocrio-Olivera et al,2020,Animal,Cyanocitta stelleri,-0.06,359,ED,-0.060,0.003,0.053
6,Dallas et al.,2017,Animal,Cyanocompsa cyanoides,0.3,27,ED,0.310,0.042,0.204
6,Dallas et al.,2017,Animal,Cyanocompsa cyanoides,0.13,27,GD,0.131,0.042,0.204
6,Dallas et al.,2017,Animal,Cyanocompsa parellina,-0.55,14,ED,-0.618,0.091,0.302
6,Dallas et al.,2017,Animal,Cyanocompsa parellina,0.25,14,GD,0.255,0.091,0.302
6,Dallas et al.,2017,Animal,Cyanocorax melanocyaneus,0.18,17,ED,0.182,0.071,0.267
6,Dallas et al.,2017,Animal,Cyanocorax melanocyaneus,0.12,17,GD,0.121,0.071,0.267
6,Dallas et al.,2017,Animal,Cyanocorax yncas,0.09,37,ED,0.090,0.029,0.171
6,Dallas et al.,2017,Animal,Cyanocorax yncas,-0.15,37,GD,-0.151,0.029,0.171
6,Dallas et al.,2017,Animal,Cyclarhis gujanensis,-0.34,47,ED,-0.354,0.023,0.151
6,Dallas et al.,2017,Animal,Cyclarhis gujanensis,0.11,47,GD,0.110,0.023,0.151
6,Dallas et al.,2017,Animal,Cygnus buccinator,0,93,ED,0.000,0.011,0.105
6,Dallas et al.,2017,Animal,Cygnus buccinator,-0.03,94,GD,-0.030,0.011,0.105
16,Osocrio-Olivera et al,2020,Animal,Cygnus buccinator,0.03,77,MD,0.030,0.014,0.116
16,Osocrio-Olivera et al,2020,Animal,Cygnus buccinator,-0.01,77,ED,-0.010,0.014,0.116
6,Dallas et al.,2017,Animal,Cygnus columbianus,-0.05,264,ED,-0.050,0.004,0.062
6,Dallas et al.,2017,Animal,Cygnus columbianus,0.05,267,GD,0.050,0.004,0.062
6,Dallas et al.,2017,Animal,Cygnus olor,-0.11,196,ED,-0.110,0.005,0.072
6,Dallas et al.,2017,Animal,Cygnus olor,-0.04,199,GD,-0.040,0.005,0.071
6,Dallas et al.,2017,Animal,Cygnus sp.,0.22,11,ED,0.224,0.125,0.354
6,Dallas et al.,2017,Animal,Cygnus sp.,0.32,11,GD,0.332,0.125,0.354
6,Dallas et al.,2017,Animal,Cynanthus latirostris,-0.16,61,ED,-0.161,0.017,0.131
6,Dallas et al.,2017,Animal,Cynanthus latirostris,0.04,61,GD,0.040,0.017,0.131
6,Dallas et al.,2017,Animal,Cyprinella analostoma,0.29,24,ED,0.299,0.048,0.218
6,Dallas et al.,2017,Animal,Cyprinella analostoma,-0.32,24,GD,-0.332,0.048,0.218
6,Dallas et al.,2017,Animal,Cyprinella spiloptera,0.13,116,ED,0.131,0.009,0.094
6,Dallas et al.,2017,Animal,Cyprinella spiloptera,0.02,116,GD,0.020,0.009,0.094
6,Dallas et al.,2017,Animal,Cyprinella venusta,-0.08,42,ED,-0.080,0.026,0.160
6,Dallas et al.,2017,Animal,Cyprinella venusta,0.04,42,GD,0.040,0.026,0.160
6,Dallas et al.,2017,Animal,Cypseloides cryptus,-0.14,16,ED,-0.141,0.077,0.277
6,Dallas et al.,2017,Animal,Cypseloides cryptus,-0.38,16,GD,-0.400,0.077,0.277
6,Dallas et al.,2017,Animal,Cypseloides niger,-0.04,63,ED,-0.040,0.017,0.129
6,Dallas et al.,2017,Animal,Cypseloides niger,0.14,63,GD,0.141,0.017,0.129
16,Osocrio-Olivera et al,2020,Animal,Cypseloides niger,-0.19,69,MD,-0.192,0.015,0.123
16,Osocrio-Olivera et al,2020,Animal,Cypseloides niger,-0.06,69,ED,-0.060,0.015,0.123
6,Dallas et al.,2017,Animal,Cyrtonyx montezumae,-0.14,13,ED,-0.141,0.100,0.316
6,Dallas et al.,2017,Animal,Cyrtonyx montezumae,0.12,13,GD,0.121,0.100,0.316
6,Dallas et al.,2017,Animal,Dacnis cayana,-0.3,30,ED,-0.310,0.037,0.192
6,Dallas et al.,2017,Animal,Dacnis cayana,0.08,30,GD,0.080,0.037,0.192
6,Dallas et al.,2017,Animal,Dacnis lineata,0.19,8,GD,0.192,0.200,0.447
6,Dallas et al.,2017,Animal,Dactylortyx thoracicus,-0.13,15,GD,-0.131,0.083,0.289
20,Santini et al.,2018,Animal,Damaliscus lunatus,-0.04,64,GD,-0.040,0.016,0.128
20,Santini et al.,2018,Animal,Damaliscus lunatus,-0.01,64,MD,-0.010,0.016,0.128
20,Santini et al.,2018,Animal,Damaliscus lunatus,-0.03,64,ED,-0.030,0.016,0.128
20,Santini et al.,2018,Animal,Damaliscus pygargus,-0.49,10,GD,-0.536,0.143,0.378
20,Santini et al.,2018,Animal,Damaliscus pygargus,-0.05,10,MD,-0.050,0.143,0.378
20,Santini et al.,2018,Animal,Damaliscus pygargus,-0.22,10,ED,-0.224,0.143,0.378
6,Dallas et al.,2017,Animal,Daptrius ater,0.07,9,ED,0.070,0.167,0.408
6,Dallas et al.,2017,Animal,Daptrius ater,0.11,9,GD,0.110,0.167,0.408
6,Dallas et al.,2017,Animal,Dendragapus fuliginosus,-0.06,39,ED,-0.060,0.028,0.167
6,Dallas et al.,2017,Animal,Dendragapus fuliginosus,-0.19,39,GD,-0.192,0.028,0.167
16,Osocrio-Olivera et al,2020,Animal,Dendragapus fuliginosus,0.21,80,MD,0.213,0.013,0.114
16,Osocrio-Olivera et al,2020,Animal,Dendragapus fuliginosus,0.16,80,ED,0.161,0.013,0.114
6,Dallas et al.,2017,Animal,Dendragapus obscurus,-0.16,19,ED,-0.161,0.063,0.250
6,Dallas et al.,2017,Animal,Dendragapus obscurus,-0.09,19,GD,-0.090,0.063,0.250
16,Osocrio-Olivera et al,2020,Animal,Dendragapus obscurus,0.01,68,MD,0.010,0.015,0.124
16,Osocrio-Olivera et al,2020,Animal,Dendragapus obscurus,-0.09,68,ED,-0.090,0.015,0.124
6,Dallas et al.,2017,Animal,Dendrocincla anabatina,-0.03,13,ED,-0.030,0.100,0.316
6,Dallas et al.,2017,Animal,Dendrocincla anabatina,-0.19,13,GD,-0.192,0.100,0.316
6,Dallas et al.,2017,Animal,Dendrocincla fuliginosa,-0.32,21,ED,-0.332,0.056,0.236
6,Dallas et al.,2017,Animal,Dendrocincla fuliginosa,-0.11,21,GD,-0.110,0.056,0.236
6,Dallas et al.,2017,Animal,Dendrocincla homochroa,-0.11,12,ED,-0.110,0.111,0.333
6,Dallas et al.,2017,Animal,Dendrocincla homochroa,-0.18,12,GD,-0.182,0.111,0.333
6,Dallas et al.,2017,Animal,Dendrocolaptes picumnus,-0.28,17,ED,-0.288,0.071,0.267
6,Dallas et al.,2017,Animal,Dendrocolaptes picumnus,0.19,17,GD,0.192,0.071,0.267
6,Dallas et al.,2017,Animal,Dendrocolaptes sanctithomae,-0.5,7,GD,-0.549,0.250,0.500
20,Santini et al.,2018,Animal,Dendrocopos major,-0.03,52,GD,-0.030,0.020,0.143
20,Santini et al.,2018,Animal,Dendrocopos major,-0.23,52,MD,-0.234,0.020,0.143
20,Santini et al.,2018,Animal,Dendrocopos major,-0.06,52,ED,-0.060,0.020,0.143
20,Santini et al.,2018,Animal,Dendrocopos minor,-0.28,29,GD,-0.288,0.038,0.196
20,Santini et al.,2018,Animal,Dendrocopos minor,0.85,29,MD,1.256,0.038,0.196
20,Santini et al.,2018,Animal,Dendrocopos minor,0.71,29,ED,0.887,0.038,0.196
6,Dallas et al.,2017,Animal,Dendrocygna autumnalis,-0.22,115,ED,-0.224,0.009,0.094
6,Dallas et al.,2017,Animal,Dendrocygna autumnalis,-0.22,115,GD,-0.224,0.009,0.094
16,Osocrio-Olivera et al,2020,Animal,Dendrocygna autumnalis,-0.14,81,MD,-0.141,0.013,0.113
16,Osocrio-Olivera et al,2020,Animal,Dendrocygna autumnalis,-0.01,81,ED,-0.010,0.013,0.113
6,Dallas et al.,2017,Animal,Dendrocygna bicolor,-0.18,56,ED,-0.182,0.019,0.137
6,Dallas et al.,2017,Animal,Dendrocygna bicolor,-0.22,57,GD,-0.224,0.019,0.136
16,Osocrio-Olivera et al,2020,Animal,Dendrocygna bicolor,-0.16,28,MD,-0.161,0.040,0.200
16,Osocrio-Olivera et al,2020,Animal,Dendrocygna bicolor,-0.29,28,ED,-0.299,0.040,0.200
6,Dallas et al.,2017,Animal,Dendrocygna viduata,-0.01,14,ED,-0.010,0.091,0.302
6,Dallas et al.,2017,Animal,Dendrocygna viduata,0.12,14,GD,0.121,0.091,0.302
20,Santini et al.,2018,Animal,Diceros bicornis,0.08,20,GD,0.080,0.059,0.243
20,Santini et al.,2018,Animal,Diceros bicornis,-0.35,20,MD,-0.365,0.059,0.243
20,Santini et al.,2018,Animal,Diceros bicornis,-0.04,20,ED,-0.040,0.059,0.243
6,Dallas et al.,2017,Plant,Diospyros sp.,0.01,27,ED,0.010,0.042,0.204
6,Dallas et al.,2017,Plant,Diospyros sp.,0.34,27,GD,0.354,0.042,0.204
6,Dallas et al.,2017,Plant,Diospyros texana,0.01,868,ED,0.010,0.001,0.034
6,Dallas et al.,2017,Plant,Diospyros texana,-0.04,868,GD,-0.040,0.001,0.034
6,Dallas et al.,2017,Animal,Dipodomys deserti,-0.26,24,ED,-0.266,0.048,0.218
6,Dallas et al.,2017,Animal,Dipodomys deserti,-0.2,24,GD,-0.203,0.048,0.218
6,Dallas et al.,2017,Animal,Dipodomys merriami,0.04,75,ED,0.040,0.014,0.118
6,Dallas et al.,2017,Animal,Dipodomys merriami,-0.02,75,GD,-0.020,0.014,0.118
6,Dallas et al.,2017,Animal,Dipodomys microps,-0.18,19,ED,-0.182,0.063,0.250
6,Dallas et al.,2017,Animal,Dipodomys microps,0.17,19,GD,0.172,0.063,0.250
6,Dallas et al.,2017,Animal,Dipodomys ordii,-0.24,37,ED,-0.245,0.029,0.171
6,Dallas et al.,2017,Animal,Dipodomys ordii,-0.32,37,GD,-0.332,0.029,0.171
6,Dallas et al.,2017,Animal,Dives dives,0.12,49,ED,0.121,0.022,0.147
6,Dallas et al.,2017,Animal,Dives dives,0.41,50,GD,0.436,0.021,0.146
6,Dallas et al.,2017,Animal,Dolichonyx oryzivorus,-0.08,363,ED,-0.080,0.003,0.053
6,Dallas et al.,2017,Animal,Dolichonyx oryzivorus,-0.08,372,GD,-0.080,0.003,0.052
16,Osocrio-Olivera et al,2020,Animal,Dolichonyx oryzivorus,-0.23,831,MD,-0.234,0.001,0.035
16,Osocrio-Olivera et al,2020,Animal,Dolichonyx oryzivorus,-0.11,831,ED,-0.110,0.001,0.035
6,Dallas et al.,2017,Animal,Donacobius atricapilla,0.21,13,ED,0.213,0.100,0.316
6,Dallas et al.,2017,Animal,Donacobius atricapilla,-0.01,13,GD,-0.010,0.100,0.316
6,Dallas et al.,2017,Animal,Dryocopus lineatus,-0.03,59,ED,-0.030,0.018,0.134
6,Dallas et al.,2017,Animal,Dryocopus lineatus,0.11,59,GD,0.110,0.018,0.134
6,Dallas et al.,2017,Animal,Dryocopus pileatus,0.1,571,ED,0.100,0.002,0.042
6,Dallas et al.,2017,Animal,Dryocopus pileatus,-0.18,573,GD,-0.182,0.002,0.042
16,Osocrio-Olivera et al,2020,Animal,Dryocopus pileatus,-0.04,1459,MD,-0.040,0.001,0.026
16,Osocrio-Olivera et al,2020,Animal,Dryocopus pileatus,-0.1,1459,ED,-0.100,0.001,0.026
6,Dallas et al.,2017,Animal,Dumetella carolinensis,-0.02,974,ED,-0.020,0.001,0.032
6,Dallas et al.,2017,Animal,Dumetella carolinensis,0.02,985,GD,0.020,0.001,0.032
16,Osocrio-Olivera et al,2020,Animal,Dumetella carolinensis,-0.5,1526,MD,-0.549,0.001,0.026
16,Osocrio-Olivera et al,2020,Animal,Dumetella carolinensis,-0.36,1526,ED,-0.377,0.001,0.026
6,Dallas et al.,2017,Animal,Dysithamnus mentalis,0.09,18,ED,0.090,0.067,0.258
6,Dallas et al.,2017,Animal,Dysithamnus mentalis,-0.39,18,GD,-0.412,0.067,0.258
6,Dallas et al.,2017,Animal,Egretta caerulea,-0.04,333,ED,-0.040,0.003,0.055
6,Dallas et al.,2017,Animal,Egretta caerulea,0.03,340,GD,0.030,0.003,0.054
16,Osocrio-Olivera et al,2020,Animal,Egretta caerulea,0.01,370,MD,0.010,0.003,0.052
16,Osocrio-Olivera et al,2020,Animal,Egretta caerulea,0,370,ED,0.000,0.003,0.052
6,Dallas et al.,2017,Animal,Egretta garzetta,0.51,12,GD,0.563,0.111,0.333
6,Dallas et al.,2017,Animal,Egretta rufescens,-0.11,100,ED,-0.110,0.010,0.102
6,Dallas et al.,2017,Animal,Egretta rufescens,-0.12,106,GD,-0.121,0.010,0.099
6,Dallas et al.,2017,Animal,Egretta thula,0.03,605,ED,0.030,0.002,0.041
6,Dallas et al.,2017,Animal,Egretta thula,-0.03,617,GD,-0.030,0.002,0.040
16,Osocrio-Olivera et al,2020,Animal,Egretta thula,0.06,283,MD,0.060,0.004,0.060
16,Osocrio-Olivera et al,2020,Animal,Egretta thula,0.14,283,ED,0.141,0.004,0.060
6,Dallas et al.,2017,Animal,Egretta tricolor,-0.04,222,ED,-0.040,0.005,0.068
6,Dallas et al.,2017,Animal,Egretta tricolor,0.09,229,GD,0.090,0.004,0.067
16,Osocrio-Olivera et al,2020,Animal,Egretta tricolor,-0.08,111,MD,-0.080,0.009,0.096
16,Osocrio-Olivera et al,2020,Animal,Egretta tricolor,0.01,111,ED,0.010,0.009,0.096
6,Dallas et al.,2017,Plant,Ehretia anacua,-0.39,10,ED,-0.412,0.143,0.378
6,Dallas et al.,2017,Plant,Ehretia anacua,-0.46,10,GD,-0.497,0.143,0.378
6,Dallas et al.,2017,Animal,Elaenia albiceps,0.16,13,ED,0.161,0.100,0.316
6,Dallas et al.,2017,Animal,Elaenia albiceps,0.22,13,GD,0.224,0.100,0.316
6,Dallas et al.,2017,Animal,Elaenia flavogaster,-0.38,45,ED,-0.400,0.024,0.154
6,Dallas et al.,2017,Animal,Elaenia flavogaster,0.02,45,GD,0.020,0.024,0.154
6,Dallas et al.,2017,Animal,Elaenia frantzii,-0.09,18,ED,-0.090,0.067,0.258
6,Dallas et al.,2017,Animal,Elaenia frantzii,0.37,18,GD,0.388,0.067,0.258
6,Dallas et al.,2017,Animal,Elaenia parvirostris,0.16,13,GD,0.161,0.100,0.316
6,Dallas et al.,2017,Animal,Elanoides forficatus,0.03,107,ED,0.030,0.010,0.098
6,Dallas et al.,2017,Animal,Elanoides forficatus,0.04,107,GD,0.040,0.010,0.098
16,Osocrio-Olivera et al,2020,Animal,Elanoides forficatus,0.05,77,MD,0.050,0.014,0.116
16,Osocrio-Olivera et al,2020,Animal,Elanoides forficatus,0.22,77,ED,0.224,0.014,0.116
6,Dallas et al.,2017,Animal,Elanus leucurus,-0.12,215,ED,-0.121,0.005,0.069
6,Dallas et al.,2017,Animal,Elanus leucurus,-0.05,222,GD,-0.050,0.005,0.068
16,Osocrio-Olivera et al,2020,Animal,Elanus leucurus,-0.24,73,MD,-0.245,0.014,0.120
16,Osocrio-Olivera et al,2020,Animal,Elanus leucurus,0,73,ED,0.000,0.014,0.120
20,Santini et al.,2018,Animal,Elephas maximus,0.13,22,GD,0.131,0.053,0.229
20,Santini et al.,2018,Animal,Elephas maximus,0.29,22,MD,0.299,0.053,0.229
20,Santini et al.,2018,Animal,Elephas maximus,-0.13,22,ED,-0.131,0.053,0.229
6,Dallas et al.,2017,Animal,Emberizidae sp.,0.13,19,ED,0.131,0.063,0.250
6,Dallas et al.,2017,Animal,Emberizidae sp.,-0.23,19,GD,-0.234,0.063,0.250
6,Dallas et al.,2017,Animal,Empidonax alnorum,0.1,279,ED,0.100,0.004,0.060
6,Dallas et al.,2017,Animal,Empidonax alnorum,-0.31,281,GD,-0.321,0.004,0.060
6,Dallas et al.,2017,Animal,Empidonax alnorum,0.12,53,GD,0.121,0.020,0.141
16,Osocrio-Olivera et al,2020,Animal,Empidonax alnorum,-0.04,862,MD,-0.040,0.001,0.034
16,Osocrio-Olivera et al,2020,Animal,Empidonax alnorum,-0.04,862,ED,-0.040,0.001,0.034
6,Dallas et al.,2017,Animal,Empidonax alnorum/traillii,0.21,50,ED,0.213,0.021,0.146
6,Dallas et al.,2017,Animal,Empidonax atriceps,-0.14,13,GD,-0.141,0.100,0.316
6,Dallas et al.,2017,Animal,Empidonax difficilis,-0.42,249,ED,-0.448,0.004,0.064
6,Dallas et al.,2017,Animal,Empidonax difficilis,0.38,27,ED,0.400,0.042,0.204
6,Dallas et al.,2017,Animal,Empidonax difficilis,-0.07,251,GD,-0.070,0.004,0.064
6,Dallas et al.,2017,Animal,Empidonax difficilis,0.11,28,GD,0.110,0.040,0.200
16,Osocrio-Olivera et al,2020,Animal,Empidonax difficilis,0.02,241,MD,0.020,0.004,0.065
16,Osocrio-Olivera et al,2020,Animal,Empidonax difficilis,0.15,241,ED,0.151,0.004,0.065
6,Dallas et al.,2017,Animal,Empidonax flavescens,-0.07,22,ED,-0.070,0.053,0.229
6,Dallas et al.,2017,Animal,Empidonax flavescens,-0.13,22,GD,-0.131,0.053,0.229
6,Dallas et al.,2017,Animal,Empidonax flaviventris,0.29,223,ED,0.299,0.005,0.067
6,Dallas et al.,2017,Animal,Empidonax flaviventris,-0.16,227,GD,-0.161,0.004,0.067
16,Osocrio-Olivera et al,2020,Animal,Empidonax flaviventris,0.09,299,MD,0.090,0.003,0.058
16,Osocrio-Olivera et al,2020,Animal,Empidonax flaviventris,0.04,299,ED,0.040,0.003,0.058
6,Dallas et al.,2017,Animal,Empidonax fulvifrons,0.09,19,ED,0.090,0.063,0.250
6,Dallas et al.,2017,Animal,Empidonax fulvifrons,0.33,19,GD,0.343,0.063,0.250
6,Dallas et al.,2017,Animal,Empidonax hammondii,0.15,165,ED,0.151,0.006,0.079
6,Dallas et al.,2017,Animal,Empidonax hammondii,0.18,168,GD,0.182,0.006,0.078
16,Osocrio-Olivera et al,2020,Animal,Empidonax hammondii,-0.11,320,MD,-0.110,0.003,0.056
16,Osocrio-Olivera et al,2020,Animal,Empidonax hammondii,-0.23,320,ED,-0.234,0.003,0.056
6,Dallas et al.,2017,Animal,Empidonax minimus,0.24,416,ED,0.245,0.002,0.049
6,Dallas et al.,2017,Animal,Empidonax minimus,0.01,422,GD,0.010,0.002,0.049
16,Osocrio-Olivera et al,2020,Animal,Empidonax minimus,-0.17,993,MD,-0.172,0.001,0.032
16,Osocrio-Olivera et al,2020,Animal,Empidonax minimus,0.08,993,ED,0.080,0.001,0.032
6,Dallas et al.,2017,Animal,Empidonax oberholseri,-0.02,142,ED,-0.020,0.007,0.085
6,Dallas et al.,2017,Animal,Empidonax oberholseri,-0.04,144,GD,-0.040,0.007,0.084
16,Osocrio-Olivera et al,2020,Animal,Empidonax oberholseri,-0.23,322,MD,-0.234,0.003,0.056
16,Osocrio-Olivera et al,2020,Animal,Empidonax oberholseri,-0.3,322,ED,-0.310,0.003,0.056
6,Dallas et al.,2017,Animal,Empidonax occidentalis,-0.22,47,ED,-0.224,0.023,0.151
6,Dallas et al.,2017,Animal,Empidonax occidentalis,0.03,47,GD,0.030,0.023,0.151
